Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           2630 |          47.10 |          89.14 |          69.75 |          72.94 
           2631 |          45.08 |          89.06 |          69.58 |          72.80 
           2632 |          44.12 |          89.13 |          69.65 |          72.85 
           2633 |          44.01 |          89.06 |          69.65 |          72.70 
           2634 |          42.68 |          88.93 |          69.79 |          72.74 
           2635 |          45.82 |          88.84 |          69.60 |          72.66 
           2636 |          44.63 |          89.01 |          69.58 |          72.97 
           2637 |          44.42 |          88.83 |          69.57 |          72.70 
           2638 |          45.36 |          88.93 |          69.66 |          72.95 
           2639 |          46.86 |          89.01 |          69.79 |          72.84 
           2640 |          45.55 |          88.87 |          69.65 |          72.91 
           2641 |          41.16 |          88.94 |          69.75 |          72.98 
           2642 |          46.61 |          89.06 |          69.69 |          72.56 
           2643 |          47.48 |          89.00 |          69.72 |          72.60 
           2644 |          43.38 |          88.93 |          69.66 |          72.99 
           2645 |          50.79 |          88.82 |          69.64 |          72.90 
           2646 |          44.07 |          88.69 |          69.60 |          72.62 
           2647 |          44.73 |          88.76 |          69.52 |          72.86 
           2648 |          50.72 |          88.84 |          69.41 |          72.54 
           2649 |          44.77 |          88.86 |          69.56 |          72.86 
           2650 |          43.74 |          88.86 |          69.49 |          72.78 
           2651 |          43.95 |          88.93 |          69.72 |          72.83 
           2652 |          43.60 |          88.79 |          69.58 |          72.89 
           2653 |          46.29 |          88.91 |          69.40 |          72.86 
           2654 |          48.33 |          88.86 |          69.14 |          73.04 
           2655 |          43.83 |          89.02 |          69.57 |          72.88 
           2656 |          44.83 |          88.96 |          69.22 |          73.03 
           2657 |          44.16 |          88.99 |          69.14 |          72.91 
           2658 |          46.20 |          88.96 |          69.40 |          73.01 
           2659 |          46.61 |          88.90 |          69.50 |          72.97 
           2660 |          45.44 |          88.74 |          69.32 |          72.79 
           2661 |          40.79 |          88.70 |          69.56 |          72.94 
           2662 |          50.50 |          88.69 |          69.33 |          72.83 
           2663 |          44.83 |          88.87 |          69.26 |          72.76 
           2664 |          41.03 |          88.69 |          69.06 |          72.86 
           2665 |          42.54 |          88.83 |          69.04 |          72.98 
           2666 |          40.14 |          88.80 |          69.14 |          73.00 
           2667 |          49.05 |          88.73 |          68.98 |          72.76 
           2668 |          43.46 |          88.79 |          69.19 |          72.93 
           2669 |          43.27 |          88.75 |          69.12 |          72.85 
           2670 |          40.26 |          88.91 |          69.61 |          72.91 
           2671 |          45.24 |          88.99 |          69.63 |          72.99 
           2672 |          42.96 |          88.94 |          69.86 |          73.11 
           2673 |          50.17 |          88.90 |          69.93 |          72.83 
           2674 |          43.45 |          89.04 |          69.85 |          72.94 
           2675 |          47.00 |          88.88 |          69.61 |          72.91 
           2676 |          44.97 |          88.99 |          69.61 |          73.07 
           2677 |          45.87 |          88.89 |          69.67 |          72.99 
           2678 |          42.91 |          88.79 |          69.41 |          72.77 
           2679 |          43.66 |          88.98 |          69.72 |          72.77 
           2680 |          44.60 |          88.90 |          69.71 |          73.01 
           2681 |          40.25 |          88.89 |          69.62 |          72.81 
           2682 |          47.56 |          88.81 |          69.70 |          72.63 
           2683 |          41.89 |          88.92 |          69.73 |          72.65 
           2684 |          43.68 |          88.85 |          69.71 |          73.06 
           2685 |          40.07 |          88.86 |          69.75 |          73.00 
           2686 |          43.86 |          89.02 |          69.56 |          73.07 
           2687 |          48.39 |          89.04 |          69.76 |          73.16 
           2688 |          43.90 |          88.91 |          69.57 |          73.15 
           2689 |          45.92 |          88.89 |          69.42 |          73.10 
           2690 |          43.93 |          88.87 |          69.67 |          73.02 
           2691 |          43.57 |          89.02 |          69.66 |          73.44 
           2692 |          45.78 |          89.09 |          69.77 |          73.51 
           2693 |          45.64 |          88.92 |          69.71 |          73.34 
           2694 |          48.24 |          88.96 |          69.82 |          73.23 
           2695 |          44.25 |          88.90 |          69.82 |          73.09 
           2696 |          44.56 |          89.08 |          69.71 |          73.13 
           2697 |          46.04 |          89.05 |          69.78 |          73.26 
           2698 |          43.70 |          88.95 |          69.91 |          73.40 
           2699 |          45.96 |          88.97 |          69.87 |          73.40 
           2700 |          45.68 |          88.91 |          69.52 |          73.42 
           2701 |          40.85 |          89.06 |          69.70 |          73.33 
           2702 |          45.18 |          89.00 |          69.74 |          73.34 
           2703 |          43.25 |          88.90 |          69.61 |          73.08 
           2704 |          42.88 |          88.99 |          69.79 |          73.44 
           2705 |          47.58 |          88.93 |          69.81 |          73.13 
